UserID,CourseID,CourseName,CourseCategory,CourseLevel,CourseRating,TransactionDate,Amount
U02685,CR00012,Business Strategy,Business,Advanced,3.64,2025-08-19,487.92
U02686,CR00001,Python Basics,Programming,Beginner,4.74,2025-12-04,472.28
U02686,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-11-21,342.61
U02686,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-03-22,0.0
U02686,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-01-29,0.0
U02687,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-03-10,212.39
U02688,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-05-13,0.0
U02689,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-03-08,0.0
U02690,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-05-24,0.0
U02690,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-05-08,0.0
U02690,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-04-30,394.26
U02690,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-04-10,0.0
U02691,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-05-04,0.0
U02692,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-07-04,0.0
U02692,CR00010,3D Modeling,Design,Advanced,4.45,2025-02-19,0.0
U02692,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-02-07,117.68
U02693,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-08-05,342.61
U02694,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-06-15,327.99
U02694,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-04-05,299.57
U02695,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-07-24,0.0
U02696,CR00013,Finance for Startups,Business,Advanced,2.0,2025-12-05,0.0
U02696,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-06-22,490.9
U02697,CR00039,Project Planning,Project Management,Advanced,1.23,2025-11-27,346.71
U02697,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-08-06,89.59
U02697,CR00028,Deep Learning,Machine Learning,Advanced,3.89,2025-03-19,0.78
U02697,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-02-06,0.0
U02698,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-12-15,415.51
U02698,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-11-15,0.0
U02698,CR00010,3D Modeling,Design,Advanced,4.45,2025-11-03,0.0
U02698,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-10-28,0.0
U02698,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-07-25,57.32
U02698,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-06-25,0.0
U02698,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-05-02,0.0
U02698,CR00032,Ethical Hacking,Cybersecurity,Advanced,2.38,2025-05-01,0.0
U02698,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-03-27,0.0
U02698,CR00012,Business Strategy,Business,Advanced,3.64,2025-03-10,487.92
U02698,CR00039,Project Planning,Project Management,Advanced,1.23,2025-02-16,346.71
U02698,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-01-05,490.9
U02699,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-09-05,0.0
U02700,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-09-11,57.32
U02701,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-12-14,0.0
U02701,CR00007,UI/UX Design,Design,Advanced,2.61,2025-10-15,0.0
U02701,CR00057,SEO for E-commerce,Digital Marketing,Advanced,3.89,2025-08-22,177.34
U02701,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-01-28,248.1
U02702,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-09-30,0.0
U02702,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-08-06,0.0
U02703,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-03-30,0.0
U02704,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-07-25,0.0
U02705,CR00007,UI/UX Design,Design,Advanced,2.61,2025-06-03,0.0
U02705,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-01-12,394.26
U02706,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-10-18,37.89
U02707,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-10-03,117.68
U02708,CR00001,Python Basics,Programming,Beginner,4.74,2025-10-08,472.28
U02709,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-12-25,0.0
U02709,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-12-23,0.0
U02709,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-09-07,394.26
U02709,CR00016,Digital Marketing,Marketing,Intermediate,4.72,2025-08-30,0.0
U02709,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-06-03,285.05
U02709,CR00028,Deep Learning,Machine Learning,Advanced,3.89,2025-05-14,0.78
U02709,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-04-29,0.0
U02709,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-04-07,248.1
U02709,CR00023,Machine Learning Fundamentals,Data Science,Intermediate,3.02,2025-03-20,0.0
U02709,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-02-02,327.99
U02709,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-01-15,0.0
U02709,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-01-08,0.0
U02710,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-08-11,326.02
U02711,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-03-12,0.0
U02711,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-01-08,0.0
U02712,CR00004,Advanced Python,Programming,Beginner,2.88,2025-11-14,0.0
U02712,CR00001,Python Basics,Programming,Beginner,4.74,2025-10-25,472.28
U02713,CR00059,Affiliate Marketing,Digital Marketing,Intermediate,4.66,2025-12-26,0.0
U02714,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-12-22,0.0
U02715,CR00002,Java Programming,Programming,Intermediate,2.43,2025-12-25,0.0
U02715,CR00013,Finance for Startups,Business,Advanced,2.0,2025-09-28,0.0
U02716,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-08-24,0.0
U02716,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-05-11,0.0
U02717,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-08-17,285.05
U02718,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-12-30,0.0
U02719,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-07-19,0.0
U02720,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-11-22,212.39
U02721,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-08-11,299.57
U02722,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-12-19,0.0
U02723,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-10-20,327.99
U02724,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-02-15,0.0
U02725,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-09-05,415.51
U02726,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-06-30,0.0
U02726,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-06-05,0.0
U02726,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-05-20,0.0
U02726,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-01-03,0.0
U02727,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-02-10,0.0
U02727,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-01-11,394.26
U02728,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-10-16,276.37
U02729,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-09-27,394.26
U02730,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-12-01,299.57
U02731,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-01-14,0.0
U02732,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-09-29,0.0
U02733,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-12-19,285.05
U02733,CR00016,Digital Marketing,Marketing,Intermediate,4.72,2025-12-17,0.0
U02733,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-11-28,415.51
U02733,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-10-27,0.0
U02733,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-10-25,326.02
U02733,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-09-13,0.0
U02733,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-07-11,0.0
U02733,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-06-14,0.0
U02733,CR00001,Python Basics,Programming,Beginner,4.74,2025-05-07,472.28
U02733,CR00059,Affiliate Marketing,Digital Marketing,Intermediate,4.66,2025-04-26,0.0
U02733,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-04-02,0.0
U02733,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-04-01,0.0
U02733,CR00010,3D Modeling,Design,Advanced,4.45,2025-02-10,0.0
U02733,CR00014,Sales Mastery,Business,Advanced,3.15,2025-01-28,0.0
U02734,CR00009,Web Design Fundamentals,Design,Beginner,4.51,2025-07-11,0.0
U02735,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-05-17,0.0
U02736,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-10-22,212.39
U02737,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-04-21,0.0
U02738,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-08-29,0.0
U02739,CR00012,Business Strategy,Business,Advanced,3.64,2025-01-05,487.92
U02740,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-07-09,0.0
U02741,CR00004,Advanced Python,Programming,Beginner,2.88,2025-08-13,0.0
U02742,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-06-21,285.05
U02742,CR00002,Java Programming,Programming,Intermediate,2.43,2025-04-15,0.0
U02743,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-09-24,0.0
U02743,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-09-20,0.0
U02743,CR00016,Digital Marketing,Marketing,Intermediate,4.72,2025-09-18,0.0
U02743,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-09-08,0.0
U02743,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-07-03,53.86
U02743,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-05-15,0.0
U02743,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-04-23,327.99
U02743,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-04-11,0.0
U02743,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-04-06,0.0
U02743,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-03-11,0.0
U02743,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-03-06,0.0
U02743,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-03-01,299.57
U02743,CR00044,Personal Finance,Finance,Intermediate,2.75,2025-02-16,119.04
U02743,CR00002,Java Programming,Programming,Intermediate,2.43,2025-02-04,0.0
U02744,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-01-13,342.61
U02745,CR00014,Sales Mastery,Business,Advanced,3.15,2025-03-30,0.0
U02746,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-11-30,0.0
U02746,CR00007,UI/UX Design,Design,Advanced,2.61,2025-07-07,0.0
U02746,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-02-19,117.68
U02747,CR00032,Ethical Hacking,Cybersecurity,Advanced,2.38,2025-08-12,0.0
U02747,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-04-07,53.86
U02747,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-03-21,0.0
U02748,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-03-16,0.0
U02748,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-01-15,0.0
U02749,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-11-15,0.0
U02749,CR00014,Sales Mastery,Business,Advanced,3.15,2025-06-13,0.0
U02750,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-11-24,57.32
U02750,CR00007,UI/UX Design,Design,Advanced,2.61,2025-09-25,0.0
U02751,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-04-30,0.0
U02752,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-06-11,0.0
U02753,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-04-14,53.86
U02754,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-11-15,53.86
U02754,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-11-09,0.0
U02754,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-10-19,0.0
U02754,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-09-29,299.57
U02754,CR00032,Ethical Hacking,Cybersecurity,Advanced,2.38,2025-08-30,0.0
U02754,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-08-28,37.89
U02754,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-08-14,0.0
U02754,CR00007,UI/UX Design,Design,Advanced,2.61,2025-08-13,0.0
U02754,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-05-29,0.0
U02754,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-05-05,285.05
U02754,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-03-30,212.39
U02754,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-03-30,0.0
U02754,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-01-09,0.0
U02755,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-09-27,0.0
U02756,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-07-17,326.02
U02756,CR00007,UI/UX Design,Design,Advanced,2.61,2025-06-28,0.0
U02757,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-02-25,415.51
U02758,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-12-10,0.0
U02758,CR00023,Machine Learning Fundamentals,Data Science,Intermediate,3.02,2025-11-03,0.0
U02759,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-04-12,0.0
U02759,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-01-03,0.0
U02760,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-09-25,89.59
U02760,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-09-05,285.05
U02760,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-05-25,0.0
U02761,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-12-12,0.0
U02761,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-12-02,394.26
U02761,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-09-01,0.0
U02761,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-05-03,0.0
U02762,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-05-06,276.37
U02762,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-02-01,37.89
U02763,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-10-17,326.02
U02763,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-10-04,248.1
U02763,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-10-01,0.0
U02764,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-02-18,37.89
U02765,CR00010,3D Modeling,Design,Advanced,4.45,2025-05-15,0.0
U02766,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-12-15,0.0
U02767,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-11-29,0.0
U02767,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-11-04,0.0
U02767,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-09-25,0.0
U02767,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-09-08,0.0
U02767,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-08-12,37.89
U02767,CR00009,Web Design Fundamentals,Design,Beginner,4.51,2025-06-09,0.0
U02767,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-05-30,0.0
U02767,CR00057,SEO for E-commerce,Digital Marketing,Advanced,3.89,2025-05-26,177.34
U02767,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-04-01,0.0
U02767,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-03-01,327.99
U02767,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-02-04,0.0
U02767,CR00012,Business Strategy,Business,Advanced,3.64,2025-01-09,487.92
U02767,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-01-07,0.0
U02767,CR00039,Project Planning,Project Management,Advanced,1.23,2025-01-05,346.71
U02768,CR00001,Python Basics,Programming,Beginner,4.74,2025-05-06,472.28
U02768,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-04-05,0.0
U02769,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-10-14,89.59
U02769,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-03-10,415.51
U02769,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-03-01,248.1
U02770,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-12-30,299.57
U02770,CR00032,Ethical Hacking,Cybersecurity,Advanced,2.38,2025-10-30,0.0
U02770,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-10-26,0.0
U02770,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-10-25,0.0
U02770,CR00012,Business Strategy,Business,Advanced,3.64,2025-10-16,487.92
U02770,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-10-04,0.0
U02770,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-09-06,0.0
U02770,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-08-27,89.59
U02770,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-08-07,394.26
U02770,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-08-04,0.0
U02770,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-07-02,0.0
U02770,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-06-20,117.68
U02770,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-06-12,0.0
U02770,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-04-09,0.0
U02771,CR00028,Deep Learning,Machine Learning,Advanced,3.89,2025-05-18,0.78
U02772,CR00057,SEO for E-commerce,Digital Marketing,Advanced,3.89,2025-06-22,177.34
U02773,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-03-24,0.0
U02774,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-02-16,0.0
U02775,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-11-19,0.0
U02775,CR00001,Python Basics,Programming,Beginner,4.74,2025-09-12,472.28
U02775,CR00010,3D Modeling,Design,Advanced,4.45,2025-09-04,0.0
U02775,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-06-22,285.05
U02775,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-06-04,0.0
U02775,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-03-30,57.32
U02775,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-03-07,0.0
U02775,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-03-07,53.86
U02775,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-03-01,212.39
U02775,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-03-01,342.61
U02775,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-02-26,0.0
U02775,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-02-25,0.0
U02776,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-11-25,0.0
U02776,CR00013,Finance for Startups,Business,Advanced,2.0,2025-03-15,0.0
U02777,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-02-28,0.0
U02778,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-12-25,0.0
U02778,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-04-25,0.0
U02778,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-04-08,0.0
U02779,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-10-02,394.26
U02779,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-07-27,0.0
U02779,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-06-24,415.51
U02780,CR00009,Web Design Fundamentals,Design,Beginner,4.51,2025-07-01,0.0
U02780,CR00014,Sales Mastery,Business,Advanced,3.15,2025-02-16,0.0
U02781,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-12-28,212.39
U02781,CR00012,Business Strategy,Business,Advanced,3.64,2025-09-12,487.92
U02781,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-06-19,0.0
U02782,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-01-20,0.0
U02783,CR00004,Advanced Python,Programming,Beginner,2.88,2025-11-25,0.0
U02784,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-12-07,0.0
U02784,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-08-28,248.1
U02785,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-12-12,0.0
U02786,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-12-05,299.57
U02786,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-11-11,0.0
U02786,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-08-08,0.0
U02786,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-07-30,0.0
U02786,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-06-13,0.0
U02786,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-06-13,0.0
U02786,CR00001,Python Basics,Programming,Beginner,4.74,2025-06-07,472.28
U02786,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-03-12,0.0
U02786,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-03-05,342.61
U02786,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-02-02,0.0
U02786,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-01-29,0.0
U02786,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-01-24,276.37
U02787,CR00039,Project Planning,Project Management,Advanced,1.23,2025-11-01,346.71
U02788,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-12-13,0.0
U02788,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-12-12,490.9
U02788,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-12-09,0.0
U02788,CR00028,Deep Learning,Machine Learning,Advanced,3.89,2025-12-03,0.78
U02788,CR00023,Machine Learning Fundamentals,Data Science,Intermediate,3.02,2025-10-22,0.0
U02788,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-09-13,0.0
U02788,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-07-20,0.0
U02788,CR00044,Personal Finance,Finance,Intermediate,2.75,2025-07-16,119.04
U02788,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-07-14,117.68
U02788,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-04-18,0.0
U02788,CR00012,Business Strategy,Business,Advanced,3.64,2025-03-23,487.92
U02788,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-01-25,57.32
U02789,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-11-01,0.0
U02789,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-08-29,0.0
U02789,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-07-22,0.0
U02789,CR00007,UI/UX Design,Design,Advanced,2.61,2025-01-01,0.0
U02790,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-02-16,0.0
U02791,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-09-27,57.32
U02791,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-09-12,0.0
U02791,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-08-16,0.0
U02791,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-07-18,0.0
U02791,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-07-17,326.02
U02791,CR00007,UI/UX Design,Design,Advanced,2.61,2025-07-14,0.0
U02791,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-07-03,0.0
U02791,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-06-21,415.51
U02791,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-06-21,0.0
U02791,CR00004,Advanced Python,Programming,Beginner,2.88,2025-06-13,0.0
U02791,CR00009,Web Design Fundamentals,Design,Beginner,4.51,2025-06-08,0.0
U02791,CR00044,Personal Finance,Finance,Intermediate,2.75,2025-04-19,119.04
U02791,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-01-07,0.0
U02792,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-11-08,89.59
U02792,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-10-14,0.0
U02792,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-10-02,0.0
U02792,CR00057,SEO for E-commerce,Digital Marketing,Advanced,3.89,2025-09-22,177.34
U02792,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-09-15,0.0
U02792,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-09-05,0.0
U02792,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-08-16,0.0
U02792,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-08-02,0.0
U02792,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-05-27,37.89
U02792,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-05-12,0.0
U02792,CR00059,Affiliate Marketing,Digital Marketing,Intermediate,4.66,2025-04-28,0.0
U02792,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-04-20,0.0
U02792,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-04-01,490.9
U02792,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-03-19,0.0
U02793,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-12-10,276.37
U02793,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-11-09,285.05
U02793,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-11-01,53.86
U02793,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-10-14,0.0
U02793,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-10-02,0.0
U02793,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-09-28,0.0
U02793,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-08-19,0.0
U02793,CR00039,Project Planning,Project Management,Advanced,1.23,2025-08-18,346.71
U02793,CR00016,Digital Marketing,Marketing,Intermediate,4.72,2025-07-22,0.0
U02793,CR00012,Business Strategy,Business,Advanced,3.64,2025-05-29,487.92
