UserID,total_enrollments,num_categories,avg_course_per_category,enrollment_span_days,enrollment_frequency,preferred_category,preferred_level,avg_course_rating_enrolled,avg_spend,pct_paid,recency_days,beginner_share,intermediate_share,advanced_share,cat_share_Artificial_Intelligence,cat_share_Business,cat_share_Cybersecurity,cat_share_Data_Science,cat_share_Design,cat_share_Digital_Marketing,cat_share_Finance,cat_share_Machine_Learning,cat_share_Marketing,cat_share_Programming,cat_share_Project_Management,cat_share_Web_Development,Age,Gender,cluster,cluster_name,viz_x,viz_y
U02175,2,2,1.0,197,0.30456852791878175,Machine Learning/Finance,Beginner/Advanced,2.9749999999999996,0.0,0.0,26,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,15,Female,2,Power Learners,0.280389227899561,-1.5264122296593932
U02176,1,1,1.0,0,1.0,Data Science,Advanced,2.57,117.68,1.0,59,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Male,1,Advanced Single-Shot Learners,-0.2991093827555248,1.603695788437787
U02177,1,1,1.0,0,1.0,Programming,Beginner,4.74,472.28,1.0,296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,Male,4,Beginner Explorers,-0.8786929244907585,2.7258593099374484
U02178,1,1,1.0,0,1.0,Cybersecurity,Intermediate,3.93,0.0,0.0,159,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Female,3,Intermediate Value Seekers,-1.8996466032723465,-1.4963385899981974
U02179,2,2,1.0,36,1.6666666666666667,Marketing/Programming,Intermediate/Advanced,2.705,0.0,0.0,250,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,27,Female,3,Intermediate Value Seekers,-0.609499457408196,-1.7118371565173223
U02180,4,4,1.0,53,2.2641509433962264,Programming/Business/Finance/Design,Advanced,2.27,0.0,0.0,130,0.25,0.0,0.75,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,31,Female,2,Power Learners,0.8787553382724567,-1.3620151903231117
U02181,2,2,1.0,56,1.0714285714285714,Digital Marketing/Project Management,Beginner/Intermediate,3.49,171.305,0.5,23,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,27,Female,2,Power Learners,1.1344953650904386,0.9489717236167258
U02182,2,2,1.0,59,1.0169491525423728,Business/Data Science,Intermediate/Advanced,2.8,0.0,0.0,169,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Male,1,Advanced Single-Shot Learners,-0.26763969401222837,-0.8832540699850399
U02183,1,1,1.0,0,1.0,Data Science,Advanced,2.57,117.68,1.0,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Male,1,Advanced Single-Shot Learners,-0.1305079958663561,1.5420240835320407
U02184,2,2,1.0,119,0.5042016806722689,Digital Marketing/Data Science,Beginner/Advanced,3.77,88.67,0.5,221,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20,Female,4,Beginner Explorers,0.4321033630647454,0.7333775407225772
U02185,2,2,1.0,246,0.24390243902439027,Design/Digital Marketing,Beginner/Intermediate,4.585,0.0,0.0,67,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,16,Male,4,Beginner Explorers,0.11830338777624896,-1.5637132901343191
U02186,4,4,1.0,194,0.6185567010309279,Cybersecurity/Web Development/Machine Learning/Business,Intermediate,2.665,90.97749999999999,0.5,47,0.25,0.5,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,29,Male,2,Power Learners,1.8547771086617024,-0.1784681369302444
U02187,2,2,1.0,26,2.0,Web Development/Machine Learning,Intermediate/Advanced,4.735,28.66,0.5,118,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,21,Male,1,Advanced Single-Shot Learners,0.3963966944393723,-0.4775488872582055
U02188,1,1,1.0,0,1.0,Programming,Beginner,1.28,0.0,0.0,356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,Female,4,Beginner Explorers,-2.1419132683193407,0.6840164825097936
U02189,1,1,1.0,0,1.0,Cybersecurity,Beginner,4.94,0.0,0.0,160,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Male,4,Beginner Explorers,-1.7934747531783122,-0.7139193736632531
U02190,4,3,1.3333333333333333,147,0.8163265306122448,Web Development,Intermediate,2.835,113.35,0.5,13,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,19,Male,2,Power Learners,1.8884339813548563,0.24932179324653847
U02191,4,2,2.0,320,0.375,Programming,Beginner,2.3274999999999997,9.4725,0.25,44,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,24,Male,4,Beginner Explorers,1.232377492483016,-0.030819104360897458
U02192,2,2,1.0,2,2.0,Machine Learning/Marketing,Intermediate/Advanced,3.37,0.0,0.0,189,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,22,Female,3,Intermediate Value Seekers,-0.9080191915617846,-2.1249021000460657
U02193,2,2,1.0,185,0.3243243243243243,Digital Marketing/Cybersecurity,Beginner,4.69,0.0,0.0,34,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20,Male,4,Beginner Explorers,0.23421572947422512,-1.135739510673568
U02194,2,2,1.0,244,0.24590163934426232,Artificial Intelligence/Data Science,Beginner,4.145,395.235,1.0,34,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Male,0,Premium Explorers,1.705900875139901,2.47619505451524
U02195,1,1,1.0,0,1.0,Business,Advanced,2.0,0.0,0.0,233,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Female,1,Advanced Single-Shot Learners,-1.7511278771493404,-0.05996825891329232
U02196,1,1,1.0,0,1.0,Artificial Intelligence,Beginner,1.2,248.1,1.0,66,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Female,0,Premium Explorers,0.229647743234199,3.8470934211929593
U02197,2,2,1.0,100,0.6,Marketing/Machine Learning,Intermediate/Advanced,4.76,0.0,0.0,98,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,24,Female,3,Intermediate Value Seekers,-0.20306527868296725,-2.6217287924816515
U02198,2,1,2.0,319,0.18808777429467086,Machine Learning,Intermediate/Advanced,1.77,0.0,0.0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,Female,3,Intermediate Value Seekers,-0.01669139912208518,-2.0294287584151802
U02199,12,6,2.0,285,1.263157894736842,Finance/Web Development,Beginner/Intermediate/Advanced,2.9525,70.1075,0.4166666666666667,34,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.25,0.0,0.16666666666666666,0.0,0.0,0.25,27,Male,2,Power Learners,3.0646067812379174,-0.5490663432867746
U02200,2,2,1.0,137,0.43795620437956206,Project Management/Design,Intermediate/Advanced,3.7800000000000002,309.49,1.0,56,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,23,Male,2,Power Learners,1.2404086360575348,0.9958562716844394
U02201,1,1,1.0,0,1.0,Business,Intermediate,2.69,326.02,1.0,208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Male,1,Advanced Single-Shot Learners,-0.6273507370862925,2.3038762369367
U02202,1,1,1.0,0,1.0,Machine Learning,Intermediate,4.73,0.0,0.0,175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,Male,3,Intermediate Value Seekers,-1.9779574971588056,-1.6792281495337835
U02203,1,1,1.0,0,1.0,Cybersecurity,Beginner,4.94,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Female,4,Beginner Explorers,-1.2766709420888882,-0.9633592455216041
U02204,1,1,1.0,0,1.0,Project Management,Beginner,1.51,327.99,1.0,234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,Female,4,Beginner Explorers,-0.5144583198189974,3.6594383801718164
U02205,1,1,1.0,0,1.0,Data Science,Beginner,3.65,0.0,0.0,23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,Female,4,Beginner Explorers,-1.1440167528247864,-0.015180016545330648
U02206,3,2,1.5,287,0.31358885017421606,Data Science,Intermediate,3.5866666666666664,0.0,0.0,62,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,31,Male,3,Intermediate Value Seekers,0.3942651899187819,-1.295179564766778
U02207,1,1,1.0,0,1.0,Business,Advanced,2.0,0.0,0.0,295,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Female,1,Advanced Single-Shot Learners,-1.96567225532255,0.016420260888870986
U02208,2,2,1.0,98,0.6122448979591837,Marketing/Project Management,Beginner/Advanced,2.245,163.995,0.5,37,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,30,Male,2,Power Learners,1.1018672854499136,0.42473256806006515
U02209,1,1,1.0,0,1.0,Web Development,Beginner,2.2,0.0,0.0,258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24,Male,4,Beginner Explorers,-1.8499850175494934,0.36032535999183796
U02210,1,1,1.0,0,1.0,Marketing,Advanced,4.79,0.0,0.0,104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,Male,1,Advanced Single-Shot Learners,-1.65320007510677,-2.430539239990754
U02211,1,1,1.0,0,1.0,Marketing,Intermediate,4.11,0.0,0.0,298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,Male,3,Intermediate Value Seekers,-2.3490396205698656,-2.0788813813852056
U02212,15,10,1.5,303,1.4851485148514851,Data Science,Beginner,2.909333333333333,77.66333333333334,0.26666666666666666,22,0.5333333333333333,0.2,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,33,Male,2,Power Learners,3.6695709085542547,-0.6701297058775693
U02213,1,1,1.0,0,1.0,Project Management,Intermediate,4.84,342.61,1.0,162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,Male,3,Intermediate Value Seekers,-0.5315337029440752,2.3228527201004905
U02214,4,4,1.0,146,0.8219178082191781,Business/Data Science/Design/Web Development,Beginner,2.6975000000000002,80.735,0.5,111,0.5,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,20,Female,2,Power Learners,1.7163371943947177,0.332806715160628
U02215,11,10,1.1,323,1.021671826625387,Finance,Beginner/Advanced,3.1072727272727274,54.144545454545444,0.2727272727272727,5,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,32,Male,2,Power Learners,3.3898911730053944,-0.9186034700041423
U02216,2,2,1.0,0,2.0,Artificial Intelligence/Business,Intermediate/Advanced,2.915,44.795,0.5,358,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Female,0,Premium Explorers,-0.6174941214939065,1.5696813417037945
U02217,14,9,1.5555555555555556,277,1.5162454873646212,Marketing/Design/Machine Learning/Business/Web Development,Advanced,2.8849999999999993,51.63357142857143,0.2857142857142857,16,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.0,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,21,Male,2,Power Learners,3.459858458580959,-1.1489436853576438
U02218,1,1,1.0,0,1.0,Marketing,Advanced,2.98,0.0,0.0,324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,Male,1,Advanced Single-Shot Learners,-2.3178630748425153,-1.8907182587576878
U02219,1,1,1.0,0,1.0,Programming,Intermediate,2.43,0.0,0.0,144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,Male,3,Intermediate Value Seekers,-1.6536340502961087,-0.6310688455155109
U02220,1,1,1.0,0,1.0,Programming,Beginner,4.74,472.28,1.0,249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,Male,4,Beginner Explorers,-0.7154713870347538,2.6687432688208745
U02221,1,1,1.0,0,1.0,Marketing,Intermediate,4.72,0.0,0.0,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,Female,3,Intermediate Value Seekers,-1.489745621598944,-2.508654074261163
U02222,1,1,1.0,0,1.0,Cybersecurity,Intermediate,1.35,394.26,1.0,58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Male,3,Intermediate Value Seekers,-0.34125608208912694,1.1617664655296376
U02223,1,1,1.0,0,1.0,Finance,Beginner,4.14,0.0,0.0,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22,Female,4,Beginner Explorers,-1.3681716128689434,-0.36864601865708985
U02224,13,9,1.4444444444444444,326,1.196319018404908,Artificial Intelligence/Marketing/Programming/Digital Marketing,Intermediate/Advanced,2.778461538461538,59.396153846153844,0.23076923076923078,2,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,18,Female,2,Power Learners,3.4971033647773164,-1.0736737931117781
U02225,2,2,1.0,121,0.49586776859504134,Cybersecurity/Finance,Intermediate,2.33,59.52,0.5,31,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,33,Female,3,Intermediate Value Seekers,0.8036760193725081,-0.38307415344133183
U02226,2,2,1.0,110,0.5454545454545455,Artificial Intelligence/Design,Beginner/Advanced,3.035,245.45,0.5,200,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Female,0,Premium Explorers,0.7521208668653661,1.2167647296192365
U02227,1,1,1.0,0,1.0,Cybersecurity,Intermediate,1.35,394.26,1.0,326,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Female,3,Intermediate Value Seekers,-1.2126473383174299,1.5301104828680654
U02228,2,2,1.0,8,2.0,Finance/Programming,Beginner/Intermediate,3.9749999999999996,0.0,0.0,149,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,19,Male,4,Beginner Explorers,-0.46296381098888073,-0.8723440765575021
U02229,2,2,1.0,134,0.44776119402985076,Programming/Cybersecurity,Beginner/Intermediate,2.88,0.0,0.0,26,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,34,Female,4,Beginner Explorers,0.20158997959963218,-1.3140510243762038
U02230,1,1,1.0,0,1.0,Finance,Intermediate,4.1,0.0,0.0,151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32,Female,3,Intermediate Value Seekers,-1.796125704068716,-1.1494096000025154
U02231,13,10,1.3,340,1.1470588235294117,Web Development/Data Science/Programming,Beginner,3.338461538461538,62.92230769230769,0.23076923076923078,5,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,20,Male,2,Power Learners,3.5599471579015387,-0.8911303256158832
U02232,1,1,1.0,0,1.0,Design,Advanced,1.52,0.0,0.0,251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Female,1,Advanced Single-Shot Learners,-2.0240007491949275,-1.1642946908524683
U02233,2,2,1.0,234,0.25641025641025644,Data Science/Digital Marketing,Beginner,4.09,149.785,0.5,34,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,28,Male,4,Beginner Explorers,1.209814361172368,0.9195388868685446
U02234,1,1,1.0,0,1.0,Finance,Advanced,1.59,0.0,0.0,189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31,Female,1,Advanced Single-Shot Learners,-1.7744674893277776,-0.7980953322481544
U02235,2,2,1.0,1,2.0,Data Science/Web Development,Beginner/Advanced,2.52,168.73,1.0,99,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,15,Female,1,Advanced Single-Shot Learners,0.6367941914005997,1.8198580392406003
U02236,1,1,1.0,0,1.0,Machine Learning,Intermediate,1.73,0.0,0.0,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,Female,3,Intermediate Value Seekers,-1.5389671871317914,-1.4860298360095838
U02237,1,1,1.0,0,1.0,Cybersecurity,Beginner,4.94,0.0,0.0,10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Male,4,Beginner Explorers,-1.290574788329535,-0.920662983797451
U02238,1,1,1.0,0,1.0,Business,Advanced,3.15,0.0,0.0,40,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Female,1,Advanced Single-Shot Learners,-1.1278591071738526,-0.44571313916174404
U02239,1,1,1.0,0,1.0,Design,Advanced,4.45,0.0,0.0,347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Female,1,Advanced Single-Shot Learners,-2.421391204153918,-1.357275169421021
U02240,1,1,1.0,0,1.0,Programming,Beginner,3.85,0.0,0.0,171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,Female,4,Beginner Explorers,-1.6143471911688527,0.10783988098216846
U02241,2,2,1.0,49,1.2244897959183674,Finance/Artificial Intelligence,Beginner,1.835,150.98,1.0,59,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,29,Male,0,Premium Explorers,1.360786180197641,2.4728600795814457
U02242,1,1,1.0,0,1.0,Digital Marketing,Beginner,4.44,0.0,0.0,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Female,4,Beginner Explorers,-1.3897637994020848,-0.22641754808218387
U02243,1,1,1.0,0,1.0,Marketing,Intermediate,4.11,0.0,0.0,186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,Female,3,Intermediate Value Seekers,-1.9465037028672938,-2.234404666580732
U02244,1,1,1.0,0,1.0,Web Development,Advanced,4.74,57.32,1.0,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34,Male,1,Advanced Single-Shot Learners,-0.3167163170829504,1.0212911928609716
U02245,1,1,1.0,0,1.0,Programming,Beginner,4.74,472.28,1.0,179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,Male,4,Beginner Explorers,-0.47166127938643554,2.584646211320753
U02246,1,1,1.0,0,1.0,Artificial Intelligence,Intermediate,2.68,89.59,1.0,32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Female,0,Premium Explorers,0.03659548321699416,2.596703781524087
U02247,1,1,1.0,0,1.0,Digital Marketing,Advanced,3.15,212.39,1.0,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Female,1,Advanced Single-Shot Learners,-0.2604312394343893,1.4440913874328831
U02248,14,10,1.4,332,1.2650602409638554,Programming/Web Development/Marketing/Data Science,Beginner,2.8449999999999998,89.41785714285713,0.2857142857142857,13,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,29,Male,2,Power Learners,3.621601840644749,-0.9538859851370083
U02249,2,2,1.0,5,2.0,Data Science/Design,Advanced,2.59,58.84,0.5,190,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Female,1,Advanced Single-Shot Learners,0.07439155262945338,0.1708692173186233
U02250,13,8,1.625,321,1.2149532710280375,Project Management/Marketing,Advanced,3.303076923076923,109.41538461538464,0.46153846153846156,38,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,19,Female,2,Power Learners,3.4561513593335698,-0.47081473856576755
U02251,1,1,1.0,0,1.0,Business,Advanced,3.15,0.0,0.0,58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Male,1,Advanced Single-Shot Learners,-1.2284820004821826,-0.4377166414853456
U02252,2,2,1.0,186,0.3225806451612903,Web Development/Design,Advanced,2.6399999999999997,0.0,0.0,145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,29,Female,1,Advanced Single-Shot Learners,-0.10574088326922006,-1.6333411771087263
U02253,1,1,1.0,0,1.0,Marketing,Advanced,2.01,0.0,0.0,193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,Female,1,Advanced Single-Shot Learners,-1.8414654267705768,-1.9848865560889513
U02254,15,11,1.3636363636363635,348,1.293103448275862,Design/Data Science/Business/Web Development,Intermediate,2.858,57.37133333333333,0.2,10,0.3333333333333333,0.4,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,17,Female,2,Power Learners,3.7218984220267104,-1.1654457457445058
U02255,2,1,2.0,179,0.33519553072625696,Artificial Intelligence,Beginner/Intermediate,3.16,44.795,0.5,177,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Female,0,Premium Explorers,0.47973350078116034,1.932122005239457
U02256,1,1,1.0,0,1.0,Cybersecurity,Advanced,2.38,0.0,0.0,117,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Female,1,Advanced Single-Shot Learners,-1.6317009341187347,-1.358038159275322
U02257,1,1,1.0,0,1.0,Data Science,Intermediate,3.6,0.0,0.0,274,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Female,3,Intermediate Value Seekers,-2.1131244247031407,-0.5099261768784751
U02258,16,10,1.6,315,1.5238095238095237,Marketing/Programming/Web Development/Business/Cybersecurity/Design,Advanced,3.14,101.071875,0.375,24,0.25,0.3125,0.4375,0.0,0.125,0.125,0.0625,0.125,0.0,0.0625,0.0625,0.125,0.125,0.0625,0.125,21,Male,2,Power Learners,3.7336808345349666,-1.0275084555104772
U02259,2,2,1.0,30,2.0,Finance/Business,Intermediate/Advanced,2.95,59.52,0.5,310,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,32,Female,1,Advanced Single-Shot Learners,-0.001747685577504325,0.5760101897870377
U02260,1,1,1.0,0,1.0,Project Management,Advanced,1.23,346.71,1.0,173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,Female,1,Advanced Single-Shot Learners,-0.3688462125475013,2.751323652999973
U02261,1,1,1.0,0,1.0,Programming,Beginner,1.28,0.0,0.0,227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,Male,4,Beginner Explorers,-1.743187277412209,0.49823610092001164
U02262,3,3,1.0,207,0.43478260869565216,Design/Data Science/Web Development,Beginner,3.61,0.0,0.0,10,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,31,Female,2,Power Learners,0.8807227456234605,-1.3563213432481525
U02263,1,1,1.0,0,1.0,Project Management,Advanced,1.23,346.71,1.0,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29,Female,1,Advanced Single-Shot Learners,0.07466249460370651,2.535114614495251
